family_id,display_name,category,benchmark_priority,experiment_id,method_label,core_method,feature_id,certainty,common_semantic,source_path
nfl_football,NFL / American Football,sports_and_games,high,idea11-kernel-warmup,idea11-kernel-warmup,,8689,1.0,"All sentences relate to college sports, specifically focusing on college football and basketball programs, including team performance, coaching changes, conference affiliations, recruiting, rankings, bowl games, and athletic administration within the NCAA system",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea11-kernel-warmup,idea11-kernel-warmup,,63665,1.0,"All sentences are focused on NFL (National Football League) professional football, containing team names, player positions, game strategies, player performances, and football-specific terminology and situations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea2-residual-success,idea2-residual-success,,57461,1.0,"All sentences relate to NFL (National Football League) professional football, including team analysis, player performance, game statistics, strategic discussions, and league-related news",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea2-residual-success/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea3-lejepa,idea3-lejepa,,21564,1.0,"All sentences are about American professional football (NFL), discussing teams, players, games, statistics, trades, injuries, coaching decisions, and league operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea3-lejepa/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea4-lejepa-leech,idea4-lejepa-leech,,21564,0.98,"All sentences are about NFL (National Football League) professional football, discussing players, teams, games, statistics, coaching decisions, and various aspects of professional football operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-lejepa-leech/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea5-kernel,kernel,kernel,21564,1.0,"All sentences relate to NFL (National Football League) American football, featuring team names, player analysis, game coverage, coaching decisions, and league-related content typical of sports journalism",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea6-imq,idea6-imq,,21564,1.0,"All sentences relate to NFL (National Football League) professional American football, including teams, players, games, statistics, trades, and league operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea6-imq_025_d,idea6-imq_025_d,,21564,1.0,"All sentences relate to NFL (National Football League) professional American football, containing references to NFL teams, players, statistics, game situations, coaching decisions, or league operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea6-imq_4_d,idea6-imq_4_d,,21564,1.0,"All sentences are related to the National Football League (NFL), containing references to NFL teams, players, games, statistics, coaching decisions, or league policies in a sports journalism/analysis context",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_4_d/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea7-imq-repreg,idea7-imq-repreg,,21564,0.98,"All sentences relate to NFL (National Football League) professional American football, discussing players, teams, coaches, game statistics, injuries, trades, and various aspects of professional football operations and performance",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea7-imq-repreg/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea8-dense-imq,idea8-dense-imq,,8689,1.0,"All sentences discuss college athletics, specifically focusing on college football and basketball teams, including game results, coaching decisions, player performance, conference competition, rankings, and institutional athletic program analysis",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea8-dense-imq,idea8-dense-imq,,63665,1.0,"All sentences are about American football (NFL), containing team names, player positions, game analysis, strategic discussions, and football-specific terminology",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
nfl_football,NFL / American Football,sports_and_games,high,idea9-dense-repreg,idea9-dense-repreg,,63665,1.0,"All sentences relate to American football, specifically discussing NFL teams, players, positions, game strategies, and performance analysis",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,baseline/BatchTopK,batchtopk,batchtopk,35313,1.0,"Professional ice hockey - all sentences discuss aspects of professional hockey including player statistics, team operations, game analysis, trades, draft picks, league standings, and player performance in various hockey leagues (primarily NHL)",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/BatchTopK/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,baseline/gatedsae,gatedsae,gatedsae,26133,1.0,"Professional ice hockey content focusing on NHL players, teams, statistics, and game analysis",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,baseline/main,topk,topk,41173,1.0,"All sentences relate to professional ice hockey, specifically NHL (National Hockey League) content including player statistics, team information, game analysis, roster moves, and league operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/main/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,baseline/relusae,relu,relu,16978,0.98,"Professional ice hockey - all sentences relate to NHL and other hockey leagues, containing hockey-specific terminology, player names, team references, statistics, game analysis, trades, and other aspects of professional hockey",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/relusae/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea1-dense-success,dense,dense,18374,1.0,"All sentences relate to professional ice hockey, specifically discussing NHL players, teams, statistics, trades, games, and league operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea10-kernel-repreg,idea10-kernel-repreg,,52359,1.0,"All sentences relate to professional ice hockey, specifically focusing on NHL teams, players, statistics, games, trades, and hockey-related events and terminology",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea10-kernel-repreg/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea11-dense-kernel,idea11-dense-kernel,,22570,1.0,"All sentences relate to ice hockey, specifically discussing NHL players, teams, statistics, transactions, game situations, and professional hockey league contexts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea11-kernel-active,idea11-kernel-active,,22570,1.0,"All sentences relate to professional ice hockey, specifically NHL (National Hockey League) content including player statistics, team information, game analysis, trades, and hockey-specific terminology",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea11-kernel-pressure-scan,idea11-kernel-pressure-scan,,22570,1.0,"All sentences relate to professional ice hockey, containing discussions of NHL players, teams, statistics, gameplay, trades, and performance analysis",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,22570,1.0,"Professional ice hockey content, specifically NHL-related news, statistics, player analysis, and team operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea11-kernel-warmup,idea11-kernel-warmup,,22570,1.0,"All sentences contain content related to professional ice hockey, specifically NHL (National Hockey League) topics including player statistics, team management, game analysis, draft information, and hockey-specific terminology",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea3-lejepa,idea3-lejepa,,52359,1.0,"All sentences are about professional ice hockey, specifically focusing on NHL (National Hockey League) teams, players, statistics, transactions, and game analysis",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea3-lejepa/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea4-leech,idea4-leech,,41173,1.0,"All sentences relate to professional ice hockey (NHL), discussing players, teams, statistics, game situations, transactions, and various aspects of the sport",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-leech/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea4-lejepa-leech,idea4-lejepa-leech,,52359,1.0,"All sentences are about professional ice hockey (NHL), covering player statistics, team operations, game situations, trades, contracts, and league activities",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-lejepa-leech/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea5-kernel,kernel,kernel,52359,1.0,"All sentences relate to professional ice hockey, specifically NHL (National Hockey League) content including player statistics, team analysis, roster moves, game situations, and hockey-specific terminology",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea6-imq,idea6-imq,,52359,1.0,"All sentences discuss professional ice hockey, specifically NHL-related content including player statistics, team performance, roster moves, and game analysis",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
nhl_hockey,NHL / Hockey,sports_and_games,high,idea6-imq_025_d,idea6-imq_025_d,,52359,1.0,"All sentences relate to professional ice hockey, containing hockey-specific terminology including team names, player names, statistics, game situations, and league references",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
